time,nltk_polarity
2022-06-01 03:00:00+00:00,0.5140142857142858
2022-06-01 04:00:00+00:00,
2022-06-01 05:00:00+00:00,0.41548
2022-06-01 06:00:00+00:00,0.5206736842105263
2022-06-01 07:00:00+00:00,0.5322150000000001
2022-06-01 08:00:00+00:00,
2022-06-01 09:00:00+00:00,0.37770000000000004
2022-06-01 10:00:00+00:00,0.6568846153846154
2022-06-01 11:00:00+00:00,
2022-06-01 12:00:00+00:00,0.4385192307692308
2022-06-01 13:00:00+00:00,0.43762666666666666
2022-06-01 14:00:00+00:00,
2022-06-01 15:00:00+00:00,0.4608727272727272
2022-06-01 16:00:00+00:00,0.28548666666666667
2022-06-01 17:00:00+00:00,
2022-06-01 18:00:00+00:00,0.3774111111111111
2022-06-01 19:00:00+00:00,0.32707142857142857
2022-06-01 20:00:00+00:00,
2022-06-01 21:00:00+00:00,0.2784923076923077
2022-06-01 22:00:00+00:00,0.4604333333333333
2022-06-01 23:00:00+00:00,0.1748470588235294
