time,nltk_polarity
2022-06-01 03:00:00+00:00,0.4674607142857143
2022-06-01 04:00:00+00:00,
2022-06-01 05:00:00+00:00,0.32279285714285716
2022-06-01 06:00:00+00:00,0.6117933333333333
2022-06-01 07:00:00+00:00,0.4538466666666667
2022-06-01 08:00:00+00:00,
2022-06-01 09:00:00+00:00,0.24426111111111112
2022-06-01 10:00:00+00:00,0.5060024999999999
2022-06-01 11:00:00+00:00,
2022-06-01 12:00:00+00:00,0.46508260869565216
2022-06-01 13:00:00+00:00,0.4849576923076923
2022-06-01 14:00:00+00:00,
2022-06-01 15:00:00+00:00,0.3669740740740741
2022-06-01 16:00:00+00:00,0.17850487804878049
2022-06-01 17:00:00+00:00,
2022-06-01 18:00:00+00:00,0.553895652173913
2022-06-01 19:00:00+00:00,0.40787894736842106
2022-06-01 20:00:00+00:00,
2022-06-01 21:00:00+00:00,0.17654999999999998
2022-06-01 22:00:00+00:00,0.32288076923076925
2022-06-01 23:00:00+00:00,0.2083
