time,nltk_polarity
2022-06-01 06:00:00+00:00,0.15582307692307693
2022-06-01 07:00:00+00:00,0.22166666666666668
2022-06-01 08:00:00+00:00,0.32636666666666664
2022-06-01 09:00:00+00:00,0.537825
2022-06-01 10:00:00+00:00,0.4001666666666666
2022-06-01 11:00:00+00:00,
2022-06-01 12:00:00+00:00,
2022-06-01 13:00:00+00:00,0.5003857142857143
2022-06-01 14:00:00+00:00,0.32952
2022-06-01 15:00:00+00:00,0.3568
2022-06-01 16:00:00+00:00,0.3206222222222222
2022-06-01 17:00:00+00:00,0.33106874999999997
2022-06-01 18:00:00+00:00,0.3182
2022-06-01 19:00:00+00:00,
2022-06-01 20:00:00+00:00,
2022-06-01 21:00:00+00:00,0.6597
2022-06-01 22:00:00+00:00,0.5439999999999999
