date,close
2022-06-06 10:00:59.999,1.8028
2022-06-06 10:01:59.999,1.8028
2022-06-06 10:02:59.999,1.8028
2022-06-06 10:03:59.999,1.8028
2022-06-06 10:04:59.999,1.8028
2022-06-06 10:05:59.999,1.8028
2022-06-06 10:06:59.999,1.8028
2022-06-06 10:07:59.999,1.8028
2022-06-06 10:08:59.999,1.8028
2022-06-06 10:09:59.999,1.8028
2022-06-06 10:10:59.999,1.8028
2022-06-06 10:11:59.999,1.8028
2022-06-06 10:12:59.999,1.8028
2022-06-06 10:13:59.999,1.8028
2022-06-06 10:14:59.999,1.8028
2022-06-06 10:15:59.999,1.8028
2022-06-06 10:16:59.999,1.8028
2022-06-06 10:17:59.999,1.8028
2022-06-06 10:18:59.999,1.8003
2022-06-06 10:19:59.999,1.8003
2022-06-06 10:20:59.999,1.8003
2022-06-06 10:21:59.999,1.8003
2022-06-06 10:22:59.999,1.8003
2022-06-06 10:23:59.999,1.8003
2022-06-06 10:24:59.999,1.8003
2022-06-06 10:25:59.999,1.8003
2022-06-06 10:26:59.999,1.8056
2022-06-06 10:27:59.999,1.8056
2022-06-06 10:28:59.999,1.8056
2022-06-06 10:29:59.999,1.8056
2022-06-06 10:30:59.999,1.8056
2022-06-06 10:31:59.999,1.8056
2022-06-06 10:32:59.999,1.8056
2022-06-06 10:33:59.999,1.8055
2022-06-06 10:34:59.999,1.8055
2022-06-06 10:35:59.999,1.8055
2022-06-06 10:36:59.999,1.8055
2022-06-06 10:37:59.999,1.8055
2022-06-06 10:38:59.999,1.8055
2022-06-06 10:39:59.999,1.8055
2022-06-06 10:40:59.999,1.8122
2022-06-06 10:41:59.999,1.8149
2022-06-06 10:42:59.999,1.8149
2022-06-06 10:43:59.999,1.8149
2022-06-06 10:44:59.999,1.8104
2022-06-06 10:45:59.999,1.8072
2022-06-06 10:46:59.999,1.8072
2022-06-06 10:47:59.999,1.8117
2022-06-06 10:48:59.999,1.832
2022-06-06 10:49:59.999,1.8516
2022-06-06 10:50:59.999,1.8516
2022-06-06 10:51:59.999,1.8516
2022-06-06 10:52:59.999,1.8516
2022-06-06 10:53:59.999,1.8516
2022-06-06 10:54:59.999,1.8516
2022-06-06 10:55:59.999,1.8516
2022-06-06 10:56:59.999,1.8516
2022-06-06 10:57:59.999,1.8516
2022-06-06 10:58:59.999,1.8516
2022-06-06 10:59:59.999,1.8516
2022-06-06 11:00:59.999,1.8516
2022-06-06 11:01:59.999,1.8516
2022-06-06 11:02:59.999,1.8516
2022-06-06 11:03:59.999,1.8516
2022-06-06 11:04:59.999,1.8516
2022-06-06 11:05:59.999,1.8516
2022-06-06 11:06:59.999,1.8516
2022-06-06 11:07:59.999,1.8538
2022-06-06 11:08:59.999,1.8538
2022-06-06 11:09:59.999,1.8538
2022-06-06 11:10:59.999,1.8538
2022-06-06 11:11:59.999,1.8538
2022-06-06 11:12:59.999,1.8538
2022-06-06 11:13:59.999,1.8538
2022-06-06 11:14:59.999,1.8538
2022-06-06 11:15:59.999,1.8538
2022-06-06 11:16:59.999,1.8538
2022-06-06 11:17:59.999,1.8538
2022-06-06 11:18:59.999,1.8538
2022-06-06 11:19:59.999,1.8538
2022-06-06 11:20:59.999,1.8538
2022-06-06 11:21:59.999,1.8538
2022-06-06 11:22:59.999,1.8538
2022-06-06 11:23:59.999,1.8538
2022-06-06 11:24:59.999,1.8538
2022-06-06 11:25:59.999,1.8626
2022-06-06 11:26:59.999,1.8607
2022-06-06 11:27:59.999,1.8607
2022-06-06 11:28:59.999,1.8607
2022-06-06 11:29:59.999,1.8664
2022-06-06 11:30:59.999,1.8664
2022-06-06 11:31:59.999,1.8664
2022-06-06 11:32:59.999,1.8664
2022-06-06 11:33:59.999,1.8664
2022-06-06 11:34:59.999,1.8664
2022-06-06 11:35:59.999,1.8664
2022-06-06 11:36:59.999,1.8664
2022-06-06 11:37:59.999,1.8664
2022-06-06 11:38:59.999,1.8664
2022-06-06 11:39:59.999,1.8664
2022-06-06 11:40:59.999,1.8664
2022-06-06 11:41:59.999,1.8664
2022-06-06 11:42:59.999,1.8663
2022-06-06 11:43:59.999,1.8663
2022-06-06 11:44:59.999,1.8663
2022-06-06 11:45:59.999,1.8568
2022-06-06 11:46:59.999,1.8568
2022-06-06 11:47:59.999,1.8568
2022-06-06 11:48:59.999,1.8568
2022-06-06 11:49:59.999,1.8568
2022-06-06 11:50:59.999,1.8648
2022-06-06 11:51:59.999,1.8648
2022-06-06 11:52:59.999,1.8648
2022-06-06 11:53:59.999,1.8648
2022-06-06 11:54:59.999,1.8648
2022-06-06 11:55:59.999,1.8648
2022-06-06 11:56:59.999,1.8663
2022-06-06 11:57:59.999,1.8663
2022-06-06 11:58:59.999,1.8663
2022-06-06 11:59:59.999,1.8663
2022-06-06 12:00:59.999,1.8663
2022-06-06 12:01:59.999,1.8663
2022-06-06 12:02:59.999,1.8663
2022-06-06 12:03:59.999,1.8663
2022-06-06 12:04:59.999,1.8663
2022-06-06 12:05:59.999,1.8663
2022-06-06 12:06:59.999,1.8663
2022-06-06 12:07:59.999,1.8663
2022-06-06 12:08:59.999,1.8663
2022-06-06 12:09:59.999,1.8663
2022-06-06 12:10:59.999,1.8663
2022-06-06 12:11:59.999,1.8685
2022-06-06 12:12:59.999,1.8685
2022-06-06 12:13:59.999,1.8685
2022-06-06 12:14:59.999,1.8685
2022-06-06 12:15:59.999,1.8658
2022-06-06 12:16:59.999,1.8658
2022-06-06 12:17:59.999,1.8658
2022-06-06 12:18:59.999,1.8658
2022-06-06 12:19:59.999,1.8658
2022-06-06 12:20:59.999,1.8658
2022-06-06 12:21:59.999,1.8658
2022-06-06 12:22:59.999,1.8658
2022-06-06 12:23:59.999,1.8658
2022-06-06 12:24:59.999,1.8658
2022-06-06 12:25:59.999,1.8503
2022-06-06 12:26:59.999,1.8503
2022-06-06 12:27:59.999,1.8503
2022-06-06 12:28:59.999,1.8503
2022-06-06 12:29:59.999,1.8503
2022-06-06 12:30:59.999,1.8503
2022-06-06 12:31:59.999,1.8503
2022-06-06 12:32:59.999,1.8647
2022-06-06 12:33:59.999,1.8647
2022-06-06 12:34:59.999,1.8647
2022-06-06 12:35:59.999,1.8647
2022-06-06 12:36:59.999,1.8727
2022-06-06 12:37:59.999,1.8607
2022-06-06 12:38:59.999,1.8607
2022-06-06 12:39:59.999,1.8607
2022-06-06 12:40:59.999,1.8607
2022-06-06 12:41:59.999,1.8607
2022-06-06 12:42:59.999,1.8607
2022-06-06 12:43:59.999,1.8607
2022-06-06 12:44:59.999,1.8607
2022-06-06 12:45:59.999,1.8607
2022-06-06 12:46:59.999,1.8607
2022-06-06 12:47:59.999,1.8607
2022-06-06 12:48:59.999,1.8607
2022-06-06 12:49:59.999,1.8607
2022-06-06 12:50:59.999,1.8607
2022-06-06 12:51:59.999,1.8607
2022-06-06 12:52:59.999,1.8607
2022-06-06 12:53:59.999,1.8607
2022-06-06 12:54:59.999,1.8607
2022-06-06 12:55:59.999,1.8547
2022-06-06 12:56:59.999,1.8547
2022-06-06 12:57:59.999,1.8547
2022-06-06 12:58:59.999,1.8547
2022-06-06 12:59:59.999,1.8547
2022-06-06 13:00:59.999,1.8547
2022-06-06 13:01:59.999,1.8547
