time,nltk_polarity
2022-06-01 02:00:00+00:00,0.34437368421052633
2022-06-01 03:00:00+00:00,0.5616020833333334
2022-06-01 04:00:00+00:00,
2022-06-01 05:00:00+00:00,0.30765227272727275
2022-06-01 06:00:00+00:00,0.5417279069767442
2022-06-01 07:00:00+00:00,0.4342714285714286
2022-06-01 08:00:00+00:00,
2022-06-01 09:00:00+00:00,0.35275510204081634
2022-06-01 10:00:00+00:00,0.5658666666666666
2022-06-01 11:00:00+00:00,
2022-06-01 12:00:00+00:00,0.5153894736842105
2022-06-01 13:00:00+00:00,0.5582179487179487
2022-06-01 14:00:00+00:00,
2022-06-01 15:00:00+00:00,0.40006785714285714
2022-06-01 16:00:00+00:00,0.333764406779661
2022-06-01 17:00:00+00:00,
2022-06-01 18:00:00+00:00,0.4372153846153846
2022-06-01 19:00:00+00:00,0.3928054054054054
2022-06-01 20:00:00+00:00,
2022-06-01 21:00:00+00:00,0.08393111111111111
2022-06-01 22:00:00+00:00,0.31968431372549017
2022-06-01 23:00:00+00:00,0.3191633333333333
