time,nltk_polarity
2022-06-01 04:00:00+00:00,
2022-06-01 05:00:00+00:00,0.42035384615384613
2022-06-01 06:00:00+00:00,0.6366666666666667
2022-06-01 07:00:00+00:00,0.4183444444444444
2022-06-01 08:00:00+00:00,
2022-06-01 09:00:00+00:00,0.36110000000000003
2022-06-01 10:00:00+00:00,0.6961857142857143
2022-06-01 11:00:00+00:00,
2022-06-01 12:00:00+00:00,0.5784538461538461
2022-06-01 13:00:00+00:00,0.5423600000000001
2022-06-01 14:00:00+00:00,
2022-06-01 15:00:00+00:00,0.5557
2022-06-01 16:00:00+00:00,0.261435
2022-06-01 17:00:00+00:00,
2022-06-01 18:00:00+00:00,0.29806666666666665
2022-06-01 19:00:00+00:00,0.41123333333333334
2022-06-01 20:00:00+00:00,
2022-06-01 21:00:00+00:00,0.29209999999999997
2022-06-01 22:00:00+00:00,0.44816
2022-06-01 23:00:00+00:00,0.35315384615384615
